upvotes,total_votes,rating,review,sentiment,confidence
1,1,4,"January 3, 2011<br /><br />I purchased these potatoes from Omaha Steaks online last week. I was not sure what to expect ... The au gratin potatoes I had seen and tasted before were sliced potatoes with globbs of gooey cheese sauce, and by the looks of them, this certainly wasn't it ... I opened the box and got out my skillet. The first thing that I noticed is that these things were huge ... like a gigantic tater tot. I browned them on both sides about 10 minutes each. To my surprise, they were very tasty. Texture was light fluffy and the potatoes tasted extra fresh .. not frozen or freezer burned. I liked them alot. I think these are perfect for kids ... none of the flavors were overpowering and great texture ... I give these 4 stars.",1,0.497204065322876
1,1,5,"So so good!  Delicious, easy to prepare food!  I would definitely order again.  Had a gourmet taste, and took only minutes to get ready.  Yum!!!",2,0.9874594211578369
1,1,4,I like em but nothing unique about the flavor.  basically saves you from having to make them at home... a little pricey but for a treat what the heck,0,0.6239446997642517
1,1,4,They taste pretty good. I eat one of these with some of the poultry selections from Omaha Steaks. It makes a great meal.,2,0.9767798781394958
0,0,5,These potatoes are pretty good. They can be eaten alone or served with a meal. Really like potatoes and this is an easy choice.,2,0.9770445823669434
0,0,3,"Omaha Steaks 8 (5.75 oz.) Stuffed Baked Potatoes<br /> '''<br />The Stuffed Baked Potatoes were unimpressive and<br />lacking in flavor.<br /><br />I tasted no bacon or chives.<br /><br />However, they do make an attractive addition to a<br />meal.",0,0.7114153504371643
0,0,3,Potatoes were good. Two 12 oz trays will be enough for 4 adults so really not worth the money honestly. $10 for two little trays is a lot even for the ease and quality. Like I said they were good and easy to prepare and thankfully only four of us for x-mas dinner today or I wouldn't have had enough. 24 oz. of potatoes sounds bigger then it is lol. (not Omaha's fault),2,0.6311179995536804
0,0,5,"I prepare these baked potatoes in a toaster oven. They are the perfect compliment to a hamburger, steak or chicken entree. Try them. You'll like them!",2,0.981044352054596
0,0,5,Very good transaction and Omaha food was sent properly.  I already left one feedback.,2,0.9661691188812256
0,0,5,These potatoes are very good along with all their steaks and hamburgers.  I would definately recommend Omaha Steaks to anyone looking for a gourmet dinner at a reasonable price!,2,0.982689619064331
0,0,5,"I'm a big fan of Outburst Energy Bites, and the peanut ones are probably my favorite. They're reasonably priced and a great snack. Think of peanut M&M's and a coffee all at once. Since they taste so good, it is very tempting to eat the whole box. They claim it's a lot of caffeine, but it doesn't feel like more than a big coffee or a large energy drink, so I usually give in to the temptation!<br /><br />I highly recommend these!",2,0.9819211959838867
1,2,5,ENERGY BITES F'ING RIP YOUR FACE OFF WITH MOLTEN LAVA ENERGY.<br /><br />INFINITY ENERGY TO THE F'ING MAX.  I ATE A WHOLE BOX ONCE AND THREW A CAR AT A BABY.<br /><br />F'ING RAVE.<br /><br />SERIOUSLY THESE ARE GREAT.,0,0.6896946430206299
13,15,3,a $5000.00 diamond would be cheaper to ship than a $5000.00 car!  I don't buy from any supplier that ships by price.<br />This item is $7.95 then you pay $11.95 for up to $20.00 for shipping? No way I would pay that for one jar.,0,0.7669793367385864
6,6,1,Where's the ingredient list for this product?  Thought all foods were supposed to have it.  Would never buy any food without first knowing what's in it!,0,0.8086749911308289
2,2,5,"I originally found this Roasted Garlic Juice at one of those roadside shops that sell a variety of foodstuffs, plants and ice cream. That was about a year ago and unfortunately, the place is now out of business. I was getting low on it and was glad to find it here on Amazon, as I couldn't find anything even close at any grocery store in a 50-mile radius. Store Managers were saying they never heard of pure garlic juice. I told them if they carried it, they would sell a lot.<br /><br />I have used this product for many dishes and marinades and the flavor can't be beat! It is pungent yet smooth and will bring out the flavor in any meat or dish you can imagine. I prefer the Roasted over the Cold Pressed, but both are great in their own way. It's nice to be able to pour or spray.<br /><br />Bottom line: If you are a garlic lover, buy this!!!!!",0,0.41902637481689453
1,1,4,"It's a great product- especially if you like garlic! No need for ""slicing & dicing! (Which is a good thing when your right side is ""stroke paralized""!) Just garlic too- not an ""oily & salty product"" Just plain or roasted GARLIC ! And it lasts a long time too!",2,0.9622949361801147
1,1,5,"I love my garlic spray so much, that i ordered more! I grow garlic, but I don't even bother juicing them anymore, not with this product. There are 150 cloves in every bottle. Thats a lot of yummy garlic...",2,0.9536072015762329
0,0,5,"I love the taste of real garlic - not the granulated or brined stuff. These are great flavoring agents, especially for popcorn as a liquid in glazes and rubs. Love the choice between roasted and raw, and a little goes a long way. I first bought this product 2 years ago. Despite using one or the other at least once a week, I am only now needing to replace them.<br />Yum!",2,0.9596037864685059
3,4,5,"I had heard about their prickly pear tea in a forum and decided to try it since I hadn't had any since I was in Arizona.  It was better than I remembered!  I tried it first hot and then used the remainder for ice tea and both were really good.  The company delivered super fast too which was great.  I recommend this tea highly, particularly if you like prickly pear teas.",2,0.9667901396751404
